IN_Ta_Muis,IN_Tx_Muis,IN_Tn_Muis,IN_Ra_Muis,IN_Ta_Quin,IN_Tx_Quin,IN_Tn_Quin,IN_Ra_Quin,IN_Ta_Pvie,IN_Tx_Pvie,IN_Tn_Pvie,IN_Ra_Pvie,IN_Ta_Chon,IN_Tx_Chon,IN_Tn_Chon,IN_Ra_Chon,IN_Ta_Calc,IN_Tx_Calc,IN_Tn_Calc,IN_Ra_Calc,IN_Ta_Guag,IN_Tx_Guag,IN_Tn_Guag,IN_Ra_Guag,IN_Ta_Mila,IN_Tx_Mila,IN_Tn_Mila,IN_Ra_Mila,IN_Ta_Scru,IN_Tx_Scru,IN_Tn_Scru,IN_Ra_Scru,IN_Ta_Scri,IN_Tx_Scri,IN_Tn_Scri,IN_Ra_Scri,IN_Ta_Taba,IN_Tx_Taba,IN_Tn_Taba,IN_Ra_Taba,IN_Ta_Quit,IN_Tx_Quit,IN_Tn_Quit,IN_Ra_Quit,IN_Ta_Papa,IN_Tx_Papa,IN_Tn_Papa,IN_Ra_Papa,IN_Ta_Izob,IN_Tx_Izob,IN_Tn_Izob,IN_Ra_Izob,IN_Ta_Sier,IN_Tx_Sier,IN_Tn_Sier,IN_Ra_Sier,IN_Ta_Lumb,IN_Tn_Lumb,IN_Tx_Lumb,IN_Ra_Lumb,IN_Ta_Yasu,IN_Tn_Yasu,IN_Tx_Yasu,IN_Ra_Yasu,IN_Ta_Glqz,IN_Tm_Glqz,IN_Tx_Glqz,IN_Ra_Glqz,IN_Ta_Puyo,IN_Tn_Puyo,IN_Tx_Puyo,IN_Ra_Puyo,IN_Ta_Maca,IN_Tn_Maca,IN_Tx_Maca,IN_Ra_Maca,IN_Ta_Sang,IN_Tn_Sang,IN_Tx_Sang,IN_Ra_Sang,IN_Ta_Tena,IN_Tn_Tena,IN_Tx_Tena,IN_Ra_Tena,IN_Ta_Yanz,IN_Tn_Yanz,IN_Tx_Yanz,IN_Ra_Yanz,WC_Tx_Muis,WC_Tn_Muis,WC_Ra_Muis,WC_Tx_Quin,WC_Tn_Quin,WC_Ra_Quin,WC_Tx_Pvie,WC_Tn_Pvie,WC_Ra_Pvie,WC_Tx_Chon,WC_Tn_Chon,WC_Ra_Chon,WC_Tx_Calc,WC_Tn_Calc,WC_Ra_Calc,WC_Tx_Guaq,WC_Tn_Guaq,WC_Ra_Guaq,WC_Tx_Mila,WC_Tn_Mila,WC_Ra_Mila,WC_Tx_Scru,WC_Tn_Scru,WC_Ra_Scru,WC_Tx_Scri,WC_Tn_Scri,WC_Ra_Scri,WC_Tn_Taba,WC_Tx_Taba,WC_Ra_Taba,WC_Tn_Quit,WC_Tx_Quit,WC_Ra_Quit,WC_Tn_Papa,WC_Tx_Papa,WC_Ra_Papa,WC_Tn_Izob,WC_Tx_Izob,WC_Ra_Izob,WC_Tn_Sier,WC_Tx_Sier,WC_Ra_Sier,WC_Tn_Lumb,WC_Tx_Lumb,WC_Ra_Lumb,WC_Tn_Yasu,WC_Tx_Yasu,WC_Ra_Yasu,WC_Tn_Glqz,WC_Tx_Glqz,WC_Ra_Glqz,WC_Tn_Tena,WC_Tx_Tena,WC_Ra_Tena,WC_Tn_Maca,WC_Tx_Maca,WC_Ra_Maca,WC_Tn_Sang,WC_Tx_Sang,WC_Ra_Sang,WC_Tn_Puyo,WC_Tx_Puyo,WC_Ra_Puyo,WC_Tn_Yanz,WC_Tx_Yanz,WC_Ra_Yanz,date,ONI,"ElNino Index 1,2_temp","ElNino Index 1,2_annomaly"
24.204721,26.805294,22.308002,74.28609,24.938162,29.930859,20.524685,45.30425,24.25551,30.080292,20.452934,8.799542,24.800785,30.476368,21.19936,68.48296,25.01339,30.479921,20.709524,-22.987015,24.96277,30.774063,21.37562,17.681906,24.413857,29.080454,20.378864,20.939682,22.004923,23.478205,19.03731,10.374799,21.569391,26.110811,19.132723,18.156797,14.888155,22.472767,8.889259,50.355,14.543616,21.083807,9.188176,87.85274,10.714335,15.95313,5.5731325,61.540993,11.786631,18.178297,5.33692,138.57486,13.990106,18.913843,9.068461,228.66084,23.575634,18.938904,29.5943,446.66464,25.734102,21.634508,31.10514,176.74791,23.088463,17.71334,29.712877,94.80225,21.252985,16.583187,26.874348,371.9826,20.455206,15.500094,26.858778,105.27614,21.841606,15.564236,27.830437,357.10767,24.179152,18.373234,29.263128,262.69748,23.179834,18.614244,29.402689,143.74187,29.0,20.0,28.199995,29.0,20.0,34.9,30.0,19.0,6.7000003,29.5,19.0,4.1800003,30.0,19.0,2.7000039,29.0,19.0,7.7000012,29.0,19.0,6.2000012,24.0,16.0,17.0,26.0,18.0,19.2,8.0,21.0,49.9,7.0,20.0,58.2,2.0,14.0,64.3,4.0,18.0,69.0,9.0,21.0,86.6,19.0,29.0,179.90001,21.0,31.0,192.8,17.0,28.0,94.0,18.0,29.0,193.40001,15.0,26.0,96.0,16.0,27.0,184.2,16.0,26.0,207.9,18.0,29.0,98.8,01-Nov-1960,0.1,21.06,-0.6
24.970707,28.198124,22.894611,116.383575,25.33885,30.15266,20.570625,75.591835,25.354185,30.971891,21.471027,24.52688,25.657677,31.04874,22.202929,114.75712,25.752256,31.064444,21.039915,20.571026,26.410124,31.781237,22.825468,59.063175,26.03014,30.591425,21.892525,54.52728,23.166615,25.049717,19.914413,6.525695,23.58284,28.321768,20.676592,29.62004,15.231589,22.272573,9.214996,43.622066,14.804635,21.131899,9.769536,73.15354,11.020116,15.974325,5.951621,64.30563,12.140087,18.280325,6.044482,116.80503,14.417933,19.193916,9.885426,185.24792,23.650566,19.410637,29.162758,384.5063,26.05951,21.995792,31.312002,233.9137,23.452852,18.021654,29.662338,111.82163,21.272348,17.158104,26.210855,369.52533,20.780666,16.083332,26.231253,171.18837,21.85281,16.596918,27.191292,373.0472,24.232918,18.922161,28.819893,312.43,23.416523,19.040186,29.13844,153.519,29.0,22.0,38.899998,30.0,22.0,78.0,31.0,21.0,10.400001,30.5,20.5,22.080002,31.0,21.0,12.900001,31.0,21.0,20.899998,31.0,21.0,24.899998,26.0,18.0,7.5,28.0,20.0,18.8,9.0,21.0,35.6,8.0,20.0,50.100002,3.0,14.0,46.5,6.0,18.0,59.6,10.0,21.0,60.399998,19.0,29.0,156.90001,22.0,32.0,144.4,17.0,28.0,56.5,19.0,29.0,159.0,16.0,27.0,76.3,17.0,27.0,165.4,17.0,27.0,173.3,18.0,30.0,69.4,01-Dec-1960,0.1,22.52,-0.29
24.96969,28.290844,22.432722,284.39374,25.180101,30.024784,20.715416,305.81345,25.615068,30.790863,21.807026,93.4977,25.573315,30.742785,22.502771,206.99054,25.793108,30.497656,22.116064,156.26685,26.24422,31.178999,23.339134,192.81468,26.00652,30.315254,21.939028,264.50647,24.085247,25.756191,20.897316,7.0209265,24.573193,29.470747,21.156359,63.791275,14.94103,21.856966,9.228733,45.51475,14.777652,21.014198,10.001317,93.42344,10.642932,15.581397,5.478131,67.87008,11.943258,17.96145,6.1984158,126.30251,14.298247,18.961754,10.226584,172.04295,23.524096,19.022646,28.682783,375.79083,25.979605,21.716469,31.568295,229.54301,23.120775,18.275866,29.19078,98.894135,21.137024,17.089031,26.013943,381.7982,20.410975,15.940649,25.495342,201.64983,21.496616,16.519697,26.750547,398.5636,24.223854,18.689709,28.56822,294.43134,23.03299,19.165493,28.617111,148.32414,29.0,22.0,264.2,29.0,21.0,342.1,31.0,22.0,83.8,30.5,21.0,235.91998,31.0,22.0,179.5,30.0,22.0,197.0,30.0,21.0,252.70001,28.0,20.0,53.5,29.0,21.0,77.2,9.0,21.0,53.6,8.0,20.0,83.0,3.0,14.0,93.2,6.0,18.0,119.9,9.0,21.0,86.299995,19.0,29.0,190.09999,21.0,31.0,149.09999,17.0,27.0,92.299995,19.0,29.0,266.2,16.0,26.0,180.7,17.0,26.0,300.1,17.0,26.0,302.0,18.0,29.0,111.7,01-Jan-1961,0.0,24.49,-0.08
25.261652,28.700258,22.51552,253.19673,25.294142,30.126745,20.970669,335.5946,25.84008,31.20071,21.739693,94.89971,25.844444,31.044733,22.524754,199.58368,25.870556,30.89932,22.334772,156.5471,26.462183,31.280539,23.573204,227.9507,26.2603,30.578867,22.038195,290.13522,25.084808,27.355333,21.781246,26.479216,25.005505,30.102737,21.341002,76.08085,14.918246,21.893084,9.370216,47.89973,14.765625,20.979378,10.001761,89.05124,10.764956,15.594724,5.511004,63.71968,11.995532,17.95379,6.366198,131.21852,14.280477,19.057312,10.42682,173.27538,23.516153,18.935024,28.65554,390.35297,25.919567,21.753592,31.435953,227.2642,23.134771,18.092854,29.076126,97.89614,21.179628,17.107979,26.073132,347.7856,20.53821,15.788968,25.654823,208.16403,21.547617,15.935711,26.667252,380.9083,24.206877,18.78856,28.618256,291.7814,23.215643,19.080042,28.800756,150.25697,30.0,22.0,232.6,30.0,21.0,279.80002,30.0,22.0,112.3,30.5,21.5,262.97,31.0,22.0,204.09999,30.0,22.0,213.4,30.0,22.0,251.3,29.0,20.0,49.399998,30.0,22.0,91.299995,9.0,21.0,55.5,8.0,20.0,86.6,3.0,13.0,67.0,6.0,17.0,107.7,9.0,20.0,81.399994,19.0,29.0,127.5,21.0,31.0,140.7,17.0,27.0,76.9,18.0,28.0,171.6,16.0,26.0,129.9,17.0,26.0,223.1,17.0,26.0,220.4,18.0,29.0,86.799995,01-Feb-1961,0.0,26.56,0.45
25.33291,28.774284,22.855486,279.40662,25.385271,29.977922,21.280643,308.3741,25.71662,30.867744,21.561806,54.149273,25.770388,30.935148,22.16776,162.2348,25.796581,31.062782,22.184275,83.021484,26.747324,31.640821,23.537926,148.45647,26.638947,30.953384,21.816563,210.29288,25.621449,28.445457,21.795488,32.545666,24.490465,29.404697,20.875298,49.605682,14.9958,21.709272,9.574554,57.550945,15.037126,21.04872,9.859768,84.38774,10.839375,15.458084,5.408678,74.1923,12.0861435,18.033724,6.284097,148.38622,14.111184,19.139317,10.126482,236.24042,23.547628,18.71649,28.832357,430.46097,25.44582,21.478575,30.763042,274.44672,22.908573,17.887375,28.496447,140.89917,21.022968,16.97004,26.241486,362.54404,20.686157,16.027685,26.274298,194.11133,21.661167,15.188677,27.156458,389.59766,24.074024,18.569796,28.806017,296.02322,23.22401,18.80373,29.29694,194.47722,30.0,21.0,179.0,31.0,21.0,303.0,31.0,21.0,73.7,31.0,20.5,200.37999,31.0,21.0,154.7,31.0,22.0,141.7,31.0,21.0,185.40001,29.0,20.0,32.2,30.0,21.0,70.5,8.0,22.0,69.4,7.0,20.0,96.2,2.0,14.0,81.4,5.0,18.0,108.3,9.0,21.0,111.899994,18.0,29.0,207.2,20.0,31.0,233.5,17.0,27.0,114.4,17.0,29.0,275.4,15.0,26.0,156.8,16.0,27.0,272.5,16.0,26.0,284.8,18.0,28.0,138.5,01-Mar-1961,0.0,25.76,-0.73
25.604424,28.940533,22.742065,329.45154,25.475508,30.21321,21.25661,303.95303,26.183836,31.419851,21.699938,56.935665,25.948143,30.98681,22.481869,132.60599,25.897213,31.117632,22.10412,87.541824,26.7877,31.415518,23.581715,177.51485,26.932781,31.17198,22.279436,231.38727,26.443455,29.436323,21.51296,22.695782,24.820457,30.25139,21.099413,60.523518,14.965519,21.145578,9.804561,81.02888,14.67279,20.270548,10.152609,169.63306,11.039055,15.121443,5.8655157,75.699905,11.76759,17.582188,6.786033,227.33562,14.327628,19.152021,10.141665,320.9739,23.335047,19.157335,28.6672,508.26367,25.476217,21.796425,30.50699,308.14053,22.863491,18.173494,28.619465,172.27118,21.059555,17.135376,26.178265,430.34244,20.557632,15.827427,26.227394,240.84636,21.844841,15.154007,27.258055,372.6518,24.191061,18.937458,28.650711,422.93842,23.22855,19.113783,28.903875,205.61575,30.0,22.0,249.0,30.0,21.0,430.9,31.0,21.0,82.1,30.5,21.0,227.95,31.0,21.0,162.59999,31.0,22.0,193.2,31.0,21.0,245.8,29.0,21.0,23.8,30.0,22.0,44.8,9.0,21.0,139.8,8.0,20.0,193.4,3.0,13.0,144.5,5.0,17.0,198.89998,10.0,20.0,270.1,18.0,29.0,443.6,21.0,30.0,336.1,17.0,27.0,194.1,18.0,28.0,555.1,16.0,25.0,278.9,17.0,26.0,492.1,16.0,26.0,536.0,18.0,29.0,176.0,01-Apr-1961,0.1,24.75,-0.78
25.515331,28.703775,22.738062,186.55327,25.368874,29.961401,21.204033,121.40669,25.674614,31.332285,21.322815,2.2675292,25.751814,30.658106,22.38026,103.06948,25.767307,31.168312,21.469408,2.2193794,26.672762,31.353378,22.997738,52.41822,26.342707,30.483128,21.846815,46.183006,25.65879,27.877226,21.546045,37.290348,24.161451,28.98937,20.597763,11.825771,15.516442,21.538599,9.998073,39.560688,15.261985,21.122187,10.01671,51.437984,10.656713,15.321773,5.386801,79.05151,12.3123045,18.383348,6.2891192,87.17358,14.045016,19.040556,10.034202,301.07907,23.298412,19.112358,28.482082,385.81186,25.44569,21.677454,30.633287,275.51407,22.673435,17.545193,27.980501,161.10136,20.926304,17.132133,25.962248,364.30713,20.693264,15.980621,25.791504,150.95381,21.773388,14.758033,27.01999,320.13858,24.02756,18.701553,28.432402,303.0405,23.063799,18.717741,28.62589,148.50629,30.0,22.0,63.8,30.0,22.0,66.6,31.0,21.0,12.400001,30.5,21.5,27.380005,31.0,21.0,18.500004,31.0,22.0,29.0,30.0,21.0,29.100002,27.0,20.0,1.1000003,29.0,21.0,1.3999995,9.0,22.0,22.599998,8.0,21.0,33.2,3.0,14.0,44.3,6.0,18.0,40.699997,10.0,21.0,75.399994,18.0,29.0,112.49999,21.0,31.0,266.4,17.0,27.0,90.5,18.0,28.0,172.8,16.0,26.0,107.2,17.0,26.0,156.10002,16.0,26.0,175.70001,18.0,29.0,93.0,01-May-1961,0.2,23.49,-0.92
24.61284,26.937586,22.38381,138.79095,24.937279,29.33719,21.4774,39.437656,24.317839,29.882347,20.333078,-5.965881,24.625282,28.813845,21.391232,58.589886,24.847023,29.762182,21.18733,-14.687988,25.16447,29.659681,21.445374,27.437597,24.60114,28.225573,20.327963,36.569267,25.645233,27.448217,21.697903,20.979755,22.984615,26.946249,20.070374,39.911285,15.130579,21.315207,9.587371,40.22449,14.864161,20.505026,9.553851,49.212776,9.930507,14.897321,4.970014,125.227325,11.65244,17.825243,5.7697196,77.51461,13.622274,18.20707,9.456177,325.90387,22.759268,18.67976,28.180593,477.21857,24.731256,21.261023,29.736376,261.18384,21.935759,17.808685,27.212442,169.88493,20.39754,16.618181,25.461185,393.28574,20.148796,15.507344,25.510668,121.4089,21.258526,14.825058,26.813206,318.22955,23.607903,18.54489,27.931787,312.8561,22.457918,18.413187,27.904572,159.14944,28.0,21.0,110.7,28.0,20.0,101.5,29.0,20.0,11.499999,28.5,20.0,33.9,29.0,20.0,21.800003,29.0,20.0,16.800007,28.0,19.0,21.8,25.0,18.0,9.500001,26.0,20.0,12.4,8.0,21.0,24.2,7.0,20.0,28.099998,2.0,12.0,89.6,4.0,17.0,45.7,8.0,19.0,176.9,18.0,27.0,276.1,20.0,29.0,340.7,16.0,26.0,129.3,17.0,26.0,396.4,15.0,24.0,237.1,15.0,25.0,351.1,15.0,24.0,386.5,17.0,28.0,126.3,01-Jun-1961,0.3,22.15,-0.98
24.314371,26.518803,22.244623,62.161774,24.806116,29.244787,21.098152,-1.4108753,24.042599,29.881691,19.871649,-4.202865,24.513508,29.097397,21.001352,65.0384,24.686571,29.894836,20.738321,-18.170006,24.612568,29.400166,20.76168,30.50105,23.875553,27.62248,19.6487,38.45732,24.629562,26.04895,20.986073,18.62952,22.42023,25.845417,19.420176,34.04493,15.070599,21.497879,9.523186,32.265205,14.842123,20.68403,9.392108,32.092487,9.593901,14.648352,4.6963725,117.07197,11.6232195,18.09029,5.363551,47.50816,13.44328,18.002901,9.389772,296.1152,22.721926,18.612173,28.407824,459.36115,24.745716,21.125767,29.920578,213.93173,21.806076,17.700085,26.940617,141.23825,20.264818,16.183632,25.515425,333.05096,20.013842,15.152507,25.446577,104.46945,21.147438,14.615481,26.853975,288.8855,23.520834,18.449728,27.97373,266.6803,22.261747,18.057697,27.731243,137.90065,27.0,20.0,39.899998,28.0,20.0,40.299995,28.0,19.0,4.9999995,28.0,19.5,9.449997,29.0,19.0,5.9000006,28.0,19.0,9.399998,27.0,19.0,11.700001,24.0,17.0,6.0,26.0,19.0,4.999998,8.0,21.0,5.099999,7.0,20.0,10.300007,2.0,12.0,58.6,4.0,17.0,17.699995,9.0,18.0,115.0,18.0,27.0,163.4,20.0,29.0,222.5,16.0,26.0,92.0,17.0,27.0,240.90001,15.0,24.0,184.4,16.0,24.0,230.2,15.0,24.0,244.5,17.0,28.0,78.8,01-Jul-1961,0.1,20.43,-1.53
24.118965,26.528978,22.057114,12.988388,24.8379,29.623425,20.811419,12.739561,24.331991,30.695042,19.73463,1.4906967,24.931396,30.449945,21.024878,80.85805,24.89012,30.706173,20.631193,-28.295197,24.92835,30.37764,20.787142,27.784178,24.24877,28.68619,19.55328,41.94111,23.326097,24.790989,19.98376,23.098375,21.58073,25.319162,18.62765,25.570435,15.15383,21.980564,9.367719,30.817953,15.155052,21.639374,9.403514,33.323536,9.670851,14.854115,4.7052,86.13289,11.95536,18.685081,5.193661,49.216305,13.4693,18.373148,9.107709,271.09497,23.136759,18.71221,29.247137,409.36774,25.208805,21.160847,30.701597,170.39473,21.8232,17.139523,27.35401,114.19706,20.603405,15.722922,26.535902,296.8364,20.27799,15.0118,26.106033,99.21652,21.514372,14.410789,27.803444,277.09897,23.81861,18.057497,29.075613,180.23398,22.55684,17.922937,28.638523,143.71873,28.0,20.0,10.899999,29.0,20.0,8.700006,29.0,18.0,4.100002,29.25,19.0,1.9000014,30.0,19.0,2.2000039,29.0,19.0,1.399998,28.0,19.0,0.6000027,24.0,16.0,12.5,25.0,18.0,6.800001,8.0,23.0,2.7999995,7.0,21.0,5.100002,2.0,13.0,20.100002,4.0,18.0,8.300001,8.0,20.0,45.099995,18.0,29.0,44.4,20.0,31.0,173.9,16.0,27.0,49.199997,17.0,29.0,87.200005,15.0,26.0,64.2,16.0,26.0,91.80002,15.0,26.0,102.8,17.0,28.0,56.6,01-Aug-1961,-0.1,19.86,-1.14
24.194586,26.742928,22.294098,46.304092,24.863718,29.721367,21.012539,26.544859,24.427794,30.748095,19.90019,6.5191197,25.051054,30.844124,21.088846,83.120285,24.961407,30.781538,20.736065,-34.365074,25.18679,30.725632,20.931797,23.181707,24.55307,29.117884,19.827509,38.63189,22.761223,24.472597,19.671034,15.830049,21.63096,25.700344,18.71308,18.417376,14.967588,22.027946,9.155598,41.776443,15.150879,21.869097,9.349956,58.45293,9.904638,15.055887,4.803136,89.152084,12.00028,18.55114,5.343123,79.49415,13.606182,18.569822,9.0082,281.57513,23.370646,18.751064,29.577515,408.77573,25.30331,21.27997,30.955057,170.36757,22.042654,17.098404,27.656233,125.50979,20.841629,15.744009,26.975447,307.52438,20.401663,15.096448,26.539938,101.13389,21.757574,14.582696,28.212622,303.65176,23.916399,18.11219,29.442753,192.9249,22.654789,18.11328,28.89554,169.2163,29.0,20.0,30.200003,29.0,19.0,35.6,30.0,18.0,5.600002,29.5,19.0,6.4300003,30.0,19.0,4.5999975,29.0,19.0,1.5999949,29.0,19.0,4.399998,24.0,16.0,6.700001,25.0,17.0,4.800001,7.0,23.0,21.600002,7.0,22.0,37.6,1.0,14.0,43.7,4.0,18.0,44.3,8.0,21.0,105.299995,18.0,30.0,123.6,20.0,32.0,206.9,16.0,27.0,109.4,17.0,29.0,209.8,15.0,26.0,141.9,15.0,27.0,216.6,15.0,27.0,230.2,17.0,29.0,103.7,01-Sep-1961,-0.3,19.59,-1.14
24.608742,27.636356,22.763905,136.55547,24.967342,29.534111,21.568815,55.133526,24.881828,30.603107,20.387749,-0.33761907,25.23326,30.686296,21.350473,49.729256,25.24258,30.700157,20.722525,-16.238388,25.598873,31.049818,21.541023,20.188383,25.15341,29.627264,20.502474,17.507736,22.244234,24.04774,19.049017,18.363403,22.857826,26.969599,19.648504,16.42178,14.557822,21.547903,9.293567,84.29786,14.624369,20.958828,9.421865,140.562,10.843949,14.950753,5.3717275,76.55786,11.877075,17.744808,6.1872754,186.77582,14.184787,19.01666,9.407811,292.58414,23.531876,19.47825,29.773853,496.49,25.647392,21.758907,30.832758,186.43332,22.972176,18.155014,29.058172,124.13051,21.219074,16.681852,27.14564,348.64877,20.513529,15.217613,26.616463,150.83308,22.054968,15.718588,28.015116,357.1544,24.104122,18.87594,29.296822,305.70566,22.804258,18.86296,29.253302,212.24744,29.0,21.0,149.3,29.0,20.0,113.700005,29.0,19.0,25.6,29.5,19.5,22.199997,30.0,20.0,17.099998,29.0,19.0,6.399998,29.0,19.0,8.799999,24.0,16.0,5.1000004,26.0,18.0,4.999998,8.0,21.0,157.10002,7.0,20.0,227.3,2.0,14.0,200.2,5.0,18.0,243.9,9.0,21.0,287.3,19.0,29.0,470.5,21.0,31.0,249.5,17.0,28.0,237.7,18.0,29.0,614.8,15.0,26.0,396.5,16.0,27.0,638.6,16.0,27.0,699.2,18.0,29.0,218.8,01-Oct-1961,-0.3,19.97,-1.05
24.559652,27.719254,22.433462,48.87961,24.836258,29.406935,21.264242,-42.07636,24.633886,30.915607,20.076355,-10.793586,24.894445,30.645369,21.172497,19.00601,24.961035,30.890253,20.403448,-33.529755,25.24106,30.820848,21.219109,14.644812,24.790833,29.073723,20.126406,16.30194,23.303709,24.652512,19.884857,22.233482,22.77649,26.759796,19.393513,21.731022,14.659417,21.747158,9.2627,64.763565,14.206252,20.55536,9.003886,89.87586,10.949991,15.317014,5.877144,73.41722,11.774807,17.790983,5.919126,122.81341,14.1459055,19.106373,9.7424135,237.6419,23.334705,19.568148,29.443794,459.2727,25.629578,21.851946,30.788778,177.25206,23.281483,18.620113,29.783733,100.056435,21.237827,16.975197,26.810717,349.8617,20.523573,15.228226,26.34847,138.29681,21.915274,15.7761755,27.4094,307.83572,23.97435,19.275003,28.78178,318.52243,22.947054,18.850704,29.239548,168.2612,27.0,21.0,27.499998,28.0,20.0,35.200005,29.0,19.0,5.400001,28.5,19.5,3.4200058,29.0,20.0,2.2000039,29.0,19.0,6.7999997,29.0,19.0,5.400006,25.0,17.0,8.400001,26.0,19.0,9.299999,9.0,20.0,60.1,8.0,19.0,65.2,3.0,13.0,73.9,5.0,16.0,72.9,9.0,20.0,95.799995,19.0,28.0,241.9,21.0,30.0,222.6,16.0,28.0,48.9,18.0,28.0,216.70001,15.0,26.0,80.5,16.0,26.0,171.0,16.0,26.0,203.0,17.0,29.0,53.700005,01-Nov-1961,-0.2,20.99,-0.67
25.35365,28.653288,23.052172,152.37537,25.204037,29.813961,21.626911,50.13354,25.52504,31.455046,21.012974,17.256083,25.623573,30.949226,21.91951,91.163246,25.785826,31.587242,21.034725,-8.522781,26.490349,31.794611,22.491583,45.90149,26.25852,30.805002,21.587711,80.71253,23.759853,25.34107,20.08368,18.96121,23.883543,28.373138,20.604279,23.79792,14.967346,21.585546,9.340474,63.564335,14.642382,20.9193,9.558748,92.66001,10.939601,15.341631,5.779161,73.35152,12.049432,17.970356,6.323826,125.33861,14.254932,19.217587,10.115597,256.16635,23.282013,19.770777,28.831554,412.84906,25.546005,21.751,30.84552,180.92834,23.279202,18.546713,29.352205,126.78344,20.960657,17.191437,26.33314,376.71057,20.597958,15.731427,25.971626,172.07701,21.878788,16.260685,27.238203,333.90958,23.836176,19.276154,28.611385,284.20752,22.960938,19.069494,29.13728,190.2147,29.0,21.0,63.2,30.0,21.0,130.4,30.0,20.0,19.5,30.5,20.5,41.17,31.0,21.0,24.3,31.0,21.0,51.6,31.0,21.0,60.6,26.0,18.0,9.6,27.0,20.0,24.4,9.0,21.0,61.4,8.0,20.0,89.3,3.0,14.0,87.2,5.0,18.0,108.9,9.0,21.0,116.5,19.0,29.0,227.4,21.0,31.0,140.3,17.0,28.0,109.3,18.0,29.0,313.0,16.0,27.0,166.5,17.0,27.0,333.4,16.0,26.0,350.1,18.0,29.0,129.4,01-Dec-1961,-0.2,21.93,-0.88
25.635258,28.382267,22.960001,292.65994,25.12242,30.061047,21.68743,233.41933,25.749804,31.386415,21.647305,86.68814,25.58157,30.818295,22.073767,170.7256,25.799221,31.01011,22.111317,154.8681,26.273281,31.160927,22.904804,219.23442,26.015774,30.362314,21.84771,270.5198,24.455055,25.899815,20.939323,12.495,24.901752,29.502151,21.568542,120.328285,14.680969,21.579584,9.167622,63.54598,14.3701315,20.473345,9.822743,118.36175,10.723027,15.418624,5.337808,51.462105,11.750148,17.615515,6.4408813,149.82458,14.261746,18.961967,10.35792,191.67499,23.128622,19.475512,28.271675,413.33154,25.808554,21.727806,31.44081,158.84889,23.269941,18.634876,29.257915,99.00506,20.864555,17.068937,25.846558,377.86703,20.209667,15.646775,25.575027,169.19601,21.522957,16.741575,26.6144,325.60648,23.847908,19.27566,28.412514,252.54994,22.750616,19.300774,28.492323,149.69698,29.0,22.0,282.5,29.0,21.0,375.6,30.0,21.0,88.299995,30.0,21.0,250.9,31.0,21.0,189.2,30.0,22.0,221.4,30.0,21.0,287.69998,28.0,20.0,124.7,29.0,21.0,182.2,9.0,21.0,64.2,8.0,20.0,97.6,3.0,14.0,112.9,5.0,17.0,139.3,9.0,20.0,105.299995,19.0,29.0,237.0,21.0,32.0,162.4,17.0,27.0,100.0,19.0,28.0,328.7,16.0,26.0,211.8,17.0,26.0,358.8,17.0,26.0,363.2,18.0,29.0,123.4,01-Jan-1962,-0.2,23.83,-0.74
25.865723,28.704105,22.964363,244.79947,25.423761,30.125437,21.586231,243.81516,25.858675,31.556408,21.638828,73.83383,25.878286,31.03979,22.40525,174.28596,25.961899,31.310808,22.024332,105.13661,26.571712,31.317602,23.259178,168.70058,26.216715,30.76022,21.961714,235.42564,25.104656,27.283482,21.615568,25.04902,25.001434,29.888214,21.232473,28.803963,14.863652,21.752806,9.364774,59.358818,14.6387615,20.689396,9.937337,110.36169,10.740198,15.949209,5.442544,65.013885,11.871701,17.767122,6.3340864,140.81174,14.269016,18.986982,10.597235,196.50674,23.18602,19.32199,28.478264,387.58627,25.787561,21.903126,31.207556,182.86842,23.25168,18.216248,28.880339,121.93267,20.882318,16.992125,26.001146,380.24316,20.234695,15.666992,25.315504,188.34357,21.562574,16.876198,26.682497,334.60837,23.761961,19.213299,28.39453,256.85577,22.863497,19.147581,28.522903,150.17934,30.0,22.0,206.2,30.0,21.0,257.9,30.0,22.0,86.6,30.25,21.0,212.42,31.0,21.0,160.9,30.0,22.0,178.5,30.0,22.0,217.9,29.0,20.0,3.7000008,30.0,22.0,5.199999,9.0,21.0,64.1,8.0,20.0,92.9,3.0,14.0,76.9,5.0,17.0,110.0,9.0,20.0,94.799995,19.0,29.0,177.40001,21.0,32.0,170.0,17.0,27.0,78.6,18.0,28.0,209.20001,16.0,26.0,129.6,17.0,26.0,236.7,17.0,26.0,240.2,19.0,29.0,96.5,01-Feb-1962,-0.2,25.37,-0.73
